emg_0,emg_1,emg_2,emg_3,emg_4,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,dt
1031,0.1376953125,-0.0374755859375,-1.1988525390625,-0.22900763358778625,-3.564885496183206,0.08396946564885496,0.17442536354064941
1486,0.14404296875,-0.0440673828125,-1.1878662109375,-0.07633587786259542,-3.3893129770992365,0.007633587786259542,0.003270864486694336
1442,0.138916015625,-0.0384521484375,-1.1983642578125,-0.09923664122137404,-3.33587786259542,0.32061068702290074,0.0040285587310791016
1390,0.14453125,-0.0372314453125,-1.1964111328125,0.030534351145038167,-3.763358778625954,-0.1450381679389313,0.002676725387573242
1345,0.1396484375,-0.0391845703125,-1.1944580078125,-0.10687022900763359,-3.3282442748091605,0.11450381679389313,0.002708911895751953
1304,0.143310546875,-0.0401611328125,-1.1878662109375,-0.19083969465648856,-3.49618320610687,-0.09923664122137404,0.0025844573974609375
1263,0.136962890625,-0.0389404296875,-1.1881103515625,-0.06870229007633588,-3.480916030534351,0.0,0.002529621124267578
1221,0.148193359375,-0.0347900390625,-1.1898193359375,-0.022900763358778626,-3.3282442748091605,-0.022900763358778626,0.002548694610595703
1417,0.14111328125,-0.0404052734375,-1.1917724609375,-0.06870229007633588,-3.49618320610687,-0.07633587786259542,0.002517223358154297
1441,0.142333984375,-0.0391845703125,-1.1915283203125,0.0,-3.450381679389313,0.0916030534351145,0.0024924278259277344
1392,0.14111328125,-0.0472412109375,-1.1915283203125,-0.0916030534351145,-3.427480916030534,0.09923664122137404,0.002493619918823242
1347,0.14794921875,-0.0443115234375,-1.1842041015625,-0.09923664122137404,-3.6564885496183206,0.04580152671755725,0.002474069595336914
1309,0.138671875,-0.0401611328125,-1.1910400390625,0.007633587786259542,-3.282442748091603,0.007633587786259542,0.002499103546142578
1274,0.14453125,-0.0386962890625,-1.1883544921875,-0.015267175572519083,-3.480916030534351,-0.05343511450381679,0.002476930618286133
1235,0.140380859375,-0.0396728515625,-1.1949462890625,-0.09923664122137404,-3.381679389312977,0.1450381679389313,0.002792835235595703
1196,0.1513671875,-0.0389404296875,-1.1854248046875,-0.05343511450381679,-3.366412213740458,-0.04580152671755725,0.0023996829986572266
1389,0.144287109375,-0.0343017578125,-1.1939697265625,-0.11450381679389313,-3.404580152671756,0.03816793893129771,0.002381563186645508
1382,0.144775390625,-0.0401611328125,-1.1883544921875,-0.1450381679389313,-3.564885496183206,0.09923664122137404,0.002337217330932617
1338,0.143798828125,-0.0428466796875,-1.1859130859375,-0.061068702290076333,-3.427480916030534,0.06870229007633588,0.002408266067504883
